INFO - asvspoof19 - Running command 'main'
INFO - asvspoof19 - Started run with ID "24"
squeeze-and-excitation network
===> Model total parameter: 1344276
Epoch: [1][0/844]	Time 6.460 (6.460)	Data 2.600 (2.600)	LR 0.000004	Loss 0.8044 (0.8044)	Acc@1 1.953 (1.953)
Test: [21600/134730]	Time 0.015 (0.023)	Loss 0.1623 (0.3979)	Acc@1 100.000 (86.684)
Test: [21700/134730]	Time 0.015 (0.023)	Loss 0.1769 (0.3979)	Acc@1 100.000 (86.682)
Test: [21800/134730]	Time 0.014 (0.023)	Loss 0.1952 (0.3979)	Acc@1 100.000 (86.684)
Test: [21900/134730]	Time 0.015 (0.023)	Loss 0.1739 (0.3982)	Acc@1 100.000 (86.663)
Test: [22000/134730]	Time 0.026 (0.023)	Loss 0.1645 (0.3981)	Acc@1 100.000 (86.668)
Test: [22100/134730]	Time 0.019 (0.023)	Loss 0.1802 (0.3982)	Acc@1 100.000 (86.661)
Test: [22200/134730]	Time 0.022 (0.023)	Loss 0.1975 (0.3984)	Acc@1 100.000 (86.652)
Test: [22300/134730]	Time 0.027 (0.023)	Loss 0.1792 (0.3980)	Acc@1 100.000 (86.675)
Test: [22400/134730]	Time 0.014 (0.023)	Loss 0.1881 (0.3979)	Acc@1 100.000 (86.682)
Test: [22500/134730]	Time 0.015 (0.023)	Loss 0.1639 (0.3984)	Acc@1 100.000 (86.656)
Test: [22600/134730]	Time 0.017 (0.023)	Loss 1.7544 (0.3981)	Acc@1 0.000 (86.674)
Test: [22700/134730]	Time 0.031 (0.023)	Loss 0.1656 (0.3979)	Acc@1 100.000 (86.680)
Test: [22800/134730]	Time 0.028 (0.023)	Loss 0.1756 (0.3980)	Acc@1 100.000 (86.676)
Test: [22900/134730]	Time 0.034 (0.023)	Loss 0.1843 (0.3980)	Acc@1 100.000 (86.677)
Test: [23000/134730]	Time 0.025 (0.023)	Loss 0.1610 (0.3981)	Acc@1 100.000 (86.669)
Test: [23100/134730]	Time 0.018 (0.023)	Loss 0.1642 (0.3979)	Acc@1 100.000 (86.680)
Test: [23200/134730]	Time 0.036 (0.023)	Loss 0.1502 (0.3978)	Acc@1 100.000 (86.688)
Test: [23300/134730]	Time 0.033 (0.023)	Loss 0.1687 (0.3982)	Acc@1 100.000 (86.665)
Test: [23400/134730]	Time 0.014 (0.023)	Loss 0.1936 (0.3984)	Acc@1 100.000 (86.653)
Test: [23500/134730]	Time 0.018 (0.023)	Loss 0.1681 (0.3982)	Acc@1 100.000 (86.666)
Test: [23600/134730]	Time 0.018 (0.023)	Loss 0.1687 (0.3983)	Acc@1 100.000 (86.659)
Test: [23700/134730]	Time 0.026 (0.023)	Loss 0.1423 (0.3980)	Acc@1 100.000 (86.678)
Test: [23800/134730]	Time 0.020 (0.023)	Loss 0.2078 (0.3978)	Acc@1 100.000 (86.689)
Test: [23900/134730]	Time 0.024 (0.023)	Loss 0.1890 (0.3977)	Acc@1 100.000 (86.696)
Test: [24000/134730]	Time 0.028 (0.023)	Loss 0.2200 (0.3975)	Acc@1 100.000 (86.709)
Test: [24100/134730]	Time 0.028 (0.023)	Loss 0.1572 (0.3972)	Acc@1 100.000 (86.724)
Test: [24200/134730]	Time 0.024 (0.023)	Loss 0.1531 (0.3973)	Acc@1 100.000 (86.718)
Test: [24300/134730]	Time 0.040 (0.023)	Loss 0.1942 (0.3972)	Acc@1 100.000 (86.722)
Test: [24400/134730]	Time 0.015 (0.023)	Loss 0.2829 (0.3970)	Acc@1 100.000 (86.737)
Test: [24500/134730]	Time 0.015 (0.023)	Loss 0.1745 (0.3976)	Acc@1 100.000 (86.702)
Test: [24600/134730]	Time 0.023 (0.023)	Loss 0.1855 (0.3981)	Acc@1 100.000 (86.675)
Test: [24700/134730]	Time 0.014 (0.023)	Loss 1.6364 (0.3979)	Acc@1 0.000 (86.683)
Test: [24800/134730]	Time 0.015 (0.023)	Loss 0.1766 (0.3977)	Acc@1 100.000 (86.697)
Test: [24900/134730]	Time 0.023 (0.023)	Loss 0.1846 (0.3978)	Acc@1 100.000 (86.689)
Test: [25000/134730]	Time 0.033 (0.023)	Loss 0.1959 (0.3975)	Acc@1 100.000 (86.707)
Test: [25100/134730]	Time 0.027 (0.023)	Loss 0.1868 (0.3972)	Acc@1 100.000 (86.728)
Test: [25200/134730]	Time 0.015 (0.023)	Loss 0.1778 (0.3973)	Acc@1 100.000 (86.721)
Test: [25300/134730]	Time 0.019 (0.023)	Loss 1.6944 (0.3976)	Acc@1 0.000 (86.699)
Test: [25400/134730]	Time 0.015 (0.023)	Loss 0.2024 (0.3975)	Acc@1 100.000 (86.704)
Test: [25500/134730]	Time 0.015 (0.023)	Loss 0.1776 (0.3978)	Acc@1 100.000 (86.686)
Test: [25600/134730]	Time 0.030 (0.023)	Loss 0.1981 (0.3978)	Acc@1 100.000 (86.686)
Test: [25700/134730]	Time 0.025 (0.023)	Loss 0.2433 (0.3976)	Acc@1 100.000 (86.699)
Test: [25800/134730]	Time 0.015 (0.023)	Loss 0.2114 (0.3976)	Acc@1 100.000 (86.702)
Test: [25900/134730]	Time 0.018 (0.023)	Loss 0.1869 (0.3979)	Acc@1 100.000 (86.684)
Test: [26000/134730]	Time 0.016 (0.023)	Loss 0.1973 (0.3980)	Acc@1 100.000 (86.681)
Test: [26100/134730]	Time 0.018 (0.023)	Loss 0.2020 (0.3977)	Acc@1 100.000 (86.696)
Test: [26200/134730]	Time 0.016 (0.023)	Loss 0.1985 (0.3980)	Acc@1 100.000 (86.675)
Test: [26300/134730]	Time 0.016 (0.023)	Loss 0.1917 (0.3981)	Acc@1 100.000 (86.672)
Test: [26400/134730]	Time 0.017 (0.023)	Loss 1.8023 (0.3983)	Acc@1 0.000 (86.659)
Test: [26500/134730]	Time 0.020 (0.023)	Loss 0.1712 (0.3983)	Acc@1 100.000 (86.657)
Test: [26600/134730]	Time 0.016 (0.023)	Loss 0.1693 (0.3984)	Acc@1 100.000 (86.650)
Test: [26700/134730]	Time 0.021 (0.023)	Loss 0.1759 (0.3986)	Acc@1 100.000 (86.641)
Test: [26800/134730]	Time 0.015 (0.023)	Loss 0.1921 (0.3986)	Acc@1 100.000 (86.644)
Test: [26900/134730]	Time 0.046 (0.023)	Loss 0.1687 (0.3984)	Acc@1 100.000 (86.654)
Test: [27000/134730]	Time 0.035 (0.023)	Loss 0.1823 (0.3983)	Acc@1 100.000 (86.658)
Test: [27100/134730]	Time 0.015 (0.023)	Loss 1.6625 (0.3984)	Acc@1 0.000 (86.652)
Test: [27200/134730]	Time 0.037 (0.023)	Loss 1.8971 (0.3986)	Acc@1 0.000 (86.640)
Test: [27300/134730]	Time 0.015 (0.023)	Loss 0.2771 (0.3985)	Acc@1 100.000 (86.648)
Test: [27400/134730]	Time 0.031 (0.023)	Loss 0.2017 (0.3986)	Acc@1 100.000 (86.638)
Test: [27500/134730]	Time 0.015 (0.023)	Loss 0.1871 (0.3985)	Acc@1 100.000 (86.644)
Test: [27600/134730]	Time 0.015 (0.023)	Loss 1.7721 (0.3985)	Acc@1 0.000 (86.647)
Test: [27700/134730]	Time 0.018 (0.023)	Loss 0.1915 (0.3980)	Acc@1 100.000 (86.677)
Test: [27800/134730]	Time 0.016 (0.023)	Loss 0.1718 (0.3977)	Acc@1 100.000 (86.697)
Test: [27900/134730]	Time 0.046 (0.023)	Loss 0.1907 (0.3979)	Acc@1 100.000 (86.681)
Test: [28000/134730]	Time 0.023 (0.023)	Loss 1.7087 (0.3978)	Acc@1 0.000 (86.686)
Test: [28100/134730]	Time 0.015 (0.023)	Loss 0.1824 (0.3974)	Acc@1 100.000 (86.711)
Test: [28200/134730]	Time 0.033 (0.023)	Loss 0.1937 (0.3972)	Acc@1 100.000 (86.721)
Test: [28300/134730]	Time 0.015 (0.023)	Loss 0.1721 (0.3974)	Acc@1 100.000 (86.706)
Test: [28400/134730]	Time 0.015 (0.023)	Loss 1.8650 (0.3974)	Acc@1 0.000 (86.706)
Test: [28500/134730]	Time 0.022 (0.023)	Loss 0.1729 (0.3974)	Acc@1 100.000 (86.707)
Test: [28600/134730]	Time 0.018 (0.023)	Loss 0.1807 (0.3974)	Acc@1 100.000 (86.710)
Test: [28700/134730]	Time 0.015 (0.023)	Loss 0.1758 (0.3974)	Acc@1 100.000 (86.709)
Test: [28800/134730]	Time 0.050 (0.023)	Loss 0.1804 (0.3975)	Acc@1 100.000 (86.705)
Test: [28900/134730]	Time 0.015 (0.023)	Loss 0.1717 (0.3975)	Acc@1 100.000 (86.707)
Test: [29000/134730]	Time 0.015 (0.023)	Loss 0.1622 (0.3976)	Acc@1 100.000 (86.695)
Test: [29100/134730]	Time 0.015 (0.023)	Loss 0.1930 (0.3975)	Acc@1 100.000 (86.701)
Test: [29200/134730]	Time 0.015 (0.023)	Loss 1.8234 (0.3975)	Acc@1 0.000 (86.701)
Test: [29300/134730]	Time 0.015 (0.023)	Loss 0.1751 (0.3975)	Acc@1 100.000 (86.702)
Test: [29400/134730]	Time 0.016 (0.023)	Loss 0.1601 (0.3970)	Acc@1 100.000 (86.732)
Test: [29500/134730]	Time 0.016 (0.023)	Loss 0.1758 (0.3970)	Acc@1 100.000 (86.730)
Test: [29600/134730]	Time 0.015 (0.023)	Loss 0.1754 (0.3969)	Acc@1 100.000 (86.735)
Test: [29700/134730]	Time 0.017 (0.023)	Loss 1.8542 (0.3970)	Acc@1 0.000 (86.728)
Test: [29800/134730]	Time 0.062 (0.023)	Loss 0.1922 (0.3972)	Acc@1 100.000 (86.720)
Test: [29900/134730]	Time 0.015 (0.023)	Loss 0.1702 (0.3971)	Acc@1 100.000 (86.724)
Test: [30000/134730]	Time 0.017 (0.023)	Loss 0.2122 (0.3971)	Acc@1 100.000 (86.722)
Test: [30100/134730]	Time 0.017 (0.023)	Loss 0.2016 (0.3971)	Acc@1 100.000 (86.725)
Test: [30200/134730]	Time 0.015 (0.023)	Loss 1.7530 (0.3977)	Acc@1 0.000 (86.691)
Test: [30300/134730]	Time 0.054 (0.023)	Loss 0.1662 (0.3979)	Acc@1 100.000 (86.678)
Test: [30400/134730]	Time 0.015 (0.023)	Loss 0.1524 (0.3976)	Acc@1 100.000 (86.696)
Test: [30500/134730]	Time 0.017 (0.023)	Loss 0.1741 (0.3977)	Acc@1 100.000 (86.690)
Test: [30600/134730]	Time 0.028 (0.023)	Loss 0.1473 (0.3978)	Acc@1 100.000 (86.686)
Test: [30700/134730]	Time 0.015 (0.023)	Loss 1.7838 (0.3982)	Acc@1 0.000 (86.660)
Test: [30800/134730]	Time 0.065 (0.023)	Loss 0.1689 (0.3983)	Acc@1 100.000 (86.655)
Test: [30900/134730]	Time 0.015 (0.023)	Loss 1.9181 (0.3980)	Acc@1 0.000 (86.673)
Test: [31000/134730]	Time 0.017 (0.023)	Loss 0.1822 (0.3979)	Acc@1 100.000 (86.679)
Test: [31100/134730]	Time 0.017 (0.023)	Loss 0.1548 (0.3976)	Acc@1 100.000 (86.696)
Test: [31200/134730]	Time 0.024 (0.023)	Loss 1.7341 (0.3978)	Acc@1 0.000 (86.684)
Test: [31300/134730]	Time 0.046 (0.023)	Loss 0.1694 (0.3979)	Acc@1 100.000 (86.676)
Test: [31400/134730]	Time 0.015 (0.023)	Loss 0.1746 (0.3981)	Acc@1 100.000 (86.665)
Test: [31500/134730]	Time 0.065 (0.023)	Loss 0.1817 (0.3979)	Acc@1 100.000 (86.679)
Test: [31600/134730]	Time 0.026 (0.023)	Loss 0.2362 (0.3979)	Acc@1 100.000 (86.674)
Test: [31700/134730]	Time 0.049 (0.023)	Loss 0.1677 (0.3985)	Acc@1 100.000 (86.642)
Test: [31800/134730]	Time 0.015 (0.023)	Loss 0.1976 (0.3985)	Acc@1 100.000 (86.642)
Test: [31900/134730]	Time 0.016 (0.023)	Loss 0.1715 (0.3985)	Acc@1 100.000 (86.640)
Test: [32000/134730]	Time 0.065 (0.023)	Loss 1.7868 (0.3981)	Acc@1 0.000 (86.663)
Test: [32100/134730]	Time 0.018 (0.023)	Loss 0.1792 (0.3988)	Acc@1 100.000 (86.619)
Test: [32200/134730]	Time 0.017 (0.023)	Loss 0.1595 (0.3985)	Acc@1 100.000 (86.641)
Test: [32300/134730]	Time 0.017 (0.023)	Loss 0.1821 (0.3986)	Acc@1 100.000 (86.635)
Test: [32400/134730]	Time 0.017 (0.023)	Loss 0.1929 (0.3987)	Acc@1 100.000 (86.627)
Test: [32500/134730]	Time 0.017 (0.023)	Loss 0.1931 (0.3985)	Acc@1 100.000 (86.642)
Test: [32600/134730]	Time 0.034 (0.023)	Loss 0.1762 (0.3989)	Acc@1 100.000 (86.614)
Test: [32700/134730]	Time 0.017 (0.023)	Loss 0.1813 (0.3986)	Acc@1 100.000 (86.633)
Test: [32800/134730]	Time 0.015 (0.023)	Loss 1.7487 (0.3985)	Acc@1 0.000 (86.638)
Test: [32900/134730]	Time 0.016 (0.023)	Loss 0.1681 (0.3989)	Acc@1 100.000 (86.610)
Test: [33000/134730]	Time 0.031 (0.023)	Loss 0.1787 (0.3988)	Acc@1 100.000 (86.615)
Test: [33100/134730]	Time 0.035 (0.023)	Loss 0.1756 (0.3988)	Acc@1 100.000 (86.616)
Test: [33200/134730]	Time 0.021 (0.023)	Loss 0.1702 (0.3986)	Acc@1 100.000 (86.631)
Test: [33300/134730]	Time 0.015 (0.023)	Loss 0.1601 (0.3987)	Acc@1 100.000 (86.628)
